smiles,gap
CC1OC(=N)CC1C=O,0.2223
CC12CN1CC=CC2O,0.2343
c1c([nH]cn1)C(=O)C#N,0.1714
CC1NC11C2NC1C=C2,0.218
C1C2C1C1CCC2CC1,0.3298
N#CCC12COC1CN2,0.2601
CC12CC3CC1(C)N23,0.326
COC1CN(C)C1C#C,0.2546
C[NH2+]C(CN)CC([O-])=O,0.2786
CC12CN3C(CCO1)C23,0.3141
CC1CC(C)=CCC1=O,0.2233
CCCC1CC(=O)C1,0.223
C1CC11C2C3CC1OC23,0.3235
Cc1nnc2n1nno2,0.1856
CC1=Cc2cocc2C1,0.1988
CC(C#N)C1(C)CO1,0.309
CC1OCC2CC12C#N,0.2987
C(c1c(n[nH]c1O)N)O,0.2434
CC(CO)(C#C)N1CC1,0.2867
COCC(C)C1(O)CC1,0.3201
C1CC(=NO)CCOC1,0.2533
CC(C)CN=CNC=O,0.2323
c1c2n(nn1)CC=CC2,0.2465
COC1CC=CC1C#C,0.2621
CC#CC1NCC11CO1,0.2701
NCC(=O)OC(=N)C#C,0.2011
CC1C2(O)CNC12C=O,0.193
ON=C1COCC1=NO,0.1854
C#CC1(CN(C1)C=O)O,0.2551
CC1=CCC(=NO)C1=O,0.1623
CC1CC2CCOCC12,0.3176
Cc1coc2c1nc[nH]2,0.2224
CC12NC3C(NC13)C2O,0.2856
c1c2c([nH]n1)OCCN2,0.2326
C1CC11OCC11CCO1,0.2958
CN1CCNC(=O)C1=O,0.2104
CC1C=CCC1CC#N,0.2639
CCCC#CC(F)(F)F,0.3023
c1c(nco1)C=O,0.2016
OCC12CC3C(C1O)N23,0.2916
CC12C=CC3(O)C1CC23,0.226
ON=C1CC(O)C1C=O,0.2167
CC12CC1OCC1OC21,0.3378
CC12CC1C1(CC1O)O2,0.2835
COc1cnc(nn1)O,0.1679
CC#CC1NC1C(C)O,0.2692
CC1OCOCC1C#C,0.3013
CC(=O)N1CC(C1)C#N,0.2635
CN1C(C=O)C1(C)CO,0.1962
N#CC12OC3C4C(C14)C23,0.2676
c1c(n[nH]n1)N2CCC2,0.2095
CC1CC(O1)C(O)C#N,0.2695
CC1OCC1=O,0.2252
CC1CC2NC2(CO)C1,0.2912
C#CC12C=CC3CN1C23,0.2208
CC1C2NC2CC2CN12,0.2791
CC1=CCOCCC=C1,0.2188
c1c(n2cn[nH]c2n1)O,0.2026
OC1CCC2OC(=O)C12,0.2726
CC1(O)C2N3CC2(C)C13,0.296
CC(C)(C=O)C(=O)NC,0.2154
NC1=C(O)C(=N)N=CO1,0.168
CC12OC3CC1C3C2O,0.3188
C1OCC2C=CC3C1C23,0.2432
c1c(=O)occ(n1)F,0.1566
O=CC1=CC2OCC1O2,0.184
COC(COC=O)C#C,0.2857
CCC(=O)N1CC(C1)O,0.2679
CCC1C(C)C1C#CC,0.2794
N=CN1C2C=CC1C2=O,0.2295
CC12CC3CC(O1)C23O,0.3007
O=C(C#N)C1(CN1)C#C,0.1728
C1CC2C3OC3C=CC12,0.2372
CCCc1cnnn1C,0.2509
CC1C2NC(=O)C12O,0.24
CCC1=CC(O)CC1,0.2568
N=C1OC2CCC1C2,0.2863
CC1CNC2=C1C=CN2,0.2246
Cc1conc1C(=N)N,0.2119
N=COCC(=O)C=O,0.1466
CCC1CC11COCO1,0.3277
O=C1NC2(CC2)C2CC12,0.2581
Cc1coc(c1O)OC,0.2227
C#CC1NC1C#N,0.2702
CC1CC=C(C)CC1=O,0.2238
N=C1NCC1(C=O)C#N,0.206
C1CNC=C(C1=O)CO,0.182
N#CC1CCC11CN1,0.2758
NC(=O)NC1CC1CO,0.2926
O=C1CN2C3CC(=C1)C23,0.1608
CC(C)CCCC#C,0.3161
CC1C2C3CC(C23)=C1C,0.1719
CC12COC1C(=O)CC2,0.2007
OCC1C2C(CO)CN12,0.2724
OCC1CC1C1(O)CC1,0.317
CC1(C)CC2C3CC1C23,0.3318
COC(CCO)C1CC1,0.3249
CN1CCC=CCC1=O,0.2338
CC(C)C1(CN1)C(N)=O,0.2656
OCC1C2CC3(CO3)C12,0.3154
CCOCCC1CC1,0.3407
COc1cnno1,0.2199
COC1(CC#C)CC1O,0.2772
CC1C2OC3C(C)C2C13,0.3222
COC1CN(C)C1=O,0.257
OC1COC11CCOC1,0.3038
N#CC1C2C3CCC3N12,0.2507
CC1CC1(C)C(N)=O,0.2761
C1OC11CCCCC=C1,0.2493
CCCc1nc(no1)C,0.2611
O=C1C=CC2CC12C#C,0.1817
C1CC12C=CC=CC=C2,0.1736
CCC1CC2CC(C)C12,0.3272
C1CC(=O)N(C1)CC=O,0.2124
CC(O)CN=CNC=O,0.2242
OC1CC=CC2(O)CC12,0.2447
OCC(=O)C1CC(=O)O1,0.2301
CCC(O)CC1CO1,0.3272
N#CCC1C2CN1C2,0.2761
CC1(NC1C#C)C=O,0.2103
c1coc(c1CCO)N,0.2165
CCC(C)(C)N=COC,0.2702
CCN=c1n(cno1)C,0.219
Cc1cocnc1=O,0.2089
CC1C(O)C1OCC#C,0.2522
OC12CC1C(O)(C2)C=O,0.2224
CC1(CNC(=O)NC1)O,0.2918
C1C(=CNC1=O)C(=O)N,0.1917
CC1CN=CNC(=O)O1,0.2441
CC(O)CN1C=NN=C1,0.2671
C1CC2NC2C=CCO1,0.2375
CC(C)COC(=N)C=O,0.1938
CC12CC(O)(C1)C(O)C2,0.3151
Cc1c(nc(cn1)F)O,0.1964
C(C=O)OC(C=O)C=O,0.1989
CC12CN1C1COC1C2,0.3084
CC(C)(C)C1CN1C=O,0.2553
OCC1OC2C3OC1C23,0.2894
O=C1COC2CC12,0.2169
c1cnoc1CCCO,0.2448
CCC(O)COCCO,0.3023
CN1C(=N)NN=NC1=O,0.183
CC(=N)OCCC#C,0.2981
C#CC(=O)NCC(=O)N,0.2335
O=C1CC23CC12N=CO3,0.2171
CC(CO)C(C)CO,0.3347
CC(O)(C#C)C1CN1,0.2683
CC1OC(C2CN2)C1=O,0.2085
OC1CC2(C1)CC(=O)O2,0.2827
CC(CC1(C)CO1)C#N,0.3089
CC(CO)(OC=O)C#C,0.2784
OC1C2C3C(C#N)C1N23,0.2922
CC(=O)NC=N,0.2283
Cc1nnc(n1C)C,0.262
O=C1C2CC3(CN3)C1N2,0.229
Cc1[nH]nc(n1)N2CC2,0.2347
Cc1c(c(on1)C=O)N,0.1693
OCC12CC1NCC2=O,0.1973
N#CC1CCOC1,0.3052
OCC1NC1C(O)C=O,0.2175
C1CC12CCN=CO2,0.268
C1CC23OC2C=CC3O1,0.241
CC(CC#N)CN1CC1,0.2806
CC1(COC1)C2COC2,0.3101
COC1C2CC2C2NC12,0.2949
C1C2CC11N=COC1C2,0.2571
c1cnc(cn1)NC=N,0.1764
CC1C2(C)CCC1(C)O2,0.3196
CC1NC1C#CC1CO1,0.2571
C1C2C1C13CCC1C2O3,0.33
C1C(=CNC(=O)N1)C=O,0.1828
CC(C)OCCNC=O,0.2829
OC1CCCC2OCC12,0.3035
CC1C2CC2(C)OC1=O,0.2755
CC(O)C1C2CC2C1C,0.3251
NC(=O)C12CC3OC1C23,0.2604
CC1C2C3CC1N23,0.3212
Cn1cnc2c1c[nH]c2,0.1966
C1C2C3CC4CCC13C24,0.3572
CC1C2C3CC2(C)N13,0.3171
CC1CC23CC(CC12)O3,0.3249
CN1C2CC1(C#N)C2O,0.2324
C1C2NC1C1=C2OC=N1,0.2057
CCCCC1CC1C,0.3528
CC12NC(C3OC13)C2=O,0.2439
CC1=NC=NC(=O)C=N1,0.1627
Cc1c(cnnc1N)F,0.1936
COC12CC1C1C2N1C,0.2781
CCC(O)CCCC=O,0.2284
CC#CC1CCC(O)C1,0.3006
ON=C1C2C(O)C2C1O,0.2404
C1CC1C12OC1C1CC21,0.2931
CC(C)N1CCC(=O)C1,0.206
CC1CC23CC1C2CO3,0.2946
CCC1C2OC(C)C12C,0.3092
C1N2C3C=C4C=CC13C24,0.1135
Cc1cc(ccn1)OC,0.2379
CCc1c(n[nH]n1)N,0.2227
O=C1OC2C3CC(=C1)C23,0.1821
CC1OC=NC(C)C1=O,0.2003
CC1CCOCCO1,0.3253
CC(C#N)C1(C)CCC1,0.3331
CC(O)CC(C#C)C#C,0.2947
OCC12C3NC1C1C3N21,0.2853
O=CC12CC1OC(=O)O2,0.2283
C1OC23COCC2NC13,0.293
CCC1OCOC1CC,0.3372
c1c2c(c[nH]1)NC=NC2,0.2147
CC(CCC#N)C1CO1,0.3115
CC(=O)CC1CN1C=O,0.2255
COC1CCC2(CC2)O1,0.3236
O=CN1CC1C#C,0.251
OC12C=CCC1C1CC21,0.2553
CC(O)C1=C(C)OC=N1,0.2373
C#CC1C2CC3OC1C23,0.2782
CC1C2C3C4C(CN13)N24,0.2745
COC(=O)C1CNC1=O,0.257
OC12C3C1C1C3OC21,0.3085
CN1N=CC=C(O)C1=N,0.1613
c1c(n(cn1)C=O)C=O,0.1792
c1cc(oc(=O)c1F)F,0.1753
CC1C2OC3C(C)C1C23,0.3098
CCC(C)NC(=N)C=O,0.1679
CC(C)OC1CC(C)C1,0.321
CC1(COCOC=N1)C,0.2597
CCCCNC(=N)C#N,0.2111
CCC1(CCO)CO1,0.3314
OCC12CC1(CO2)C#N,0.2717
c1c(c([nH]n1)C#N)CO,0.2153
C#CC12CC(CO1)CO2,0.288
CC1(CCOC1)C1CC1,0.3257
C(CO)c1[nH]c(=O)[nH]n1,0.2429
CC1OC2C3COC3C12,0.2936
CC#CC(C)(C=O)C#N,0.2183
OC1CC11CNC(=O)N1,0.2929
CN1Cc2ccoc2C1,0.224
C1CC2=CC3CC(C3)C12,0.2395
C#CC12CC(C1)(C2)C#C,0.2846
CCC(C)OC(C)C#C,0.2972
CCC(CO)C(F)(F)F,0.3548
CC(=O)C1CC1N1CC1,0.2132
CC#CC1=CC2OC2C1,0.1945
NC(=O)N1C=NOC1=N,0.2308
N#CC1=CC2C3NC1C23,0.1883
Cc1c(nc(n1C)O)N,0.2257
C1C2CC3CCCC3C12,0.3289
CC1OCC2NC(=O)C12,0.2737
c1cn2c(c1N)CC=C2,0.1761
O=C1CC2CC1N=CO2,0.2152
CC12C3CC3N1CC2O,0.2742
CCn1c(ncn1)O,0.2652
OC1CC2C1COC2=O,0.2678
NC(=O)C1(O)C2COC12,0.2479
CC(=O)N1C2C3NC2C13,0.2504
OCC(NC=O)C=O,0.2227
CC(=O)NCCO,0.2783
O=CC1(CO1)C(=O)C#C,0.1794
OC12CC1(CC#C)CC2,0.2998
c1c(nc[nH]1)O,0.2321
CC1C2OC3CC2OC13,0.3215
C1CC1(CO)NCC#N,0.274
CC12C3CC(=CC1O)C23,0.178
CC#CC1=CC(O)CC1,0.2054
CC1C2CC3C2N3C1=O,0.2373
O=C1CC23CC12CCC3,0.2313
C1C(=C(CO1)C#N)C=O,0.163
CCCC1CN1C=O,0.2531
OC1CCCOCOC1,0.3259
CN(C)c1ccc[nH]1,0.23
CC1CC2C(CO)OC12,0.305
c1c(cc(=O)oc1O)N,0.1892
CC#CC1(C)OC2CC12,0.2636
C1CN=C(OC1=O)C#N,0.2251
CN1C(C#N)C(O)C1=N,0.2504
CC1C(=O)C2OCC12O,0.1984
COC1C2C3N2CC13C,0.3158
C1OC23CC4CC2N4C13,0.2787
CCOCC1(CC1)O,0.3239
C1N=C2OCOC3C1C23,0.2361
CC1=CCC(O)CC1O,0.2596
COCC1OCC1(C)C,0.3121
COC1C2NC1C2=NO,0.2456
OC1C(CC=O)C1C#C,0.2227
CC1(CC1)COCC#C,0.2885
CC1C=CC(=O)OC1=N,0.2141
CC1C2CC1C(=O)CC2,0.2278
CC1NC(=O)C11CO1,0.2586
CC12CC1CC=C2CO,0.2487
CCN(CC#N)C(=O)C,0.2657
OCCC1C2OC2C1=O,0.211
CC1(C)C2C1C1CC2O1,0.325
O=CC(=O)C12CC1OC2,0.1514
CCC1C(CC1=O)C#N,0.2198
O=C(C#C)C1CO1,0.1999
N#CC1NC2C3OC3C12,0.2618
O=C1OCC2CC2C=C1,0.2105
CC(C(C)=O)C(N)=O,0.2109
OC1C2C1C(=O)C1CN21,0.2095
C(#N)c1c(nc([nH]1)N)N,0.192
N=C(C#C)N1CCC1=O,0.214
OC1CC2CC2OC1=N,0.2806
CC(O)C(C#N)C(N)=O,0.2713
CC1CC2=NC=C(O)N12,0.2371
CC(C)C1CCCC=C1,0.2643
COCCC12CC(C1)C2,0.3414
CC12C3C1N1C3C21C=O,0.1864
CCC12OC3C(C13)C2O,0.3073
CC1CCC(C#C)C1O,0.3005
CC1COC2C3CC3C12,0.3133
CC1(O)CC(=O)C1C#C,0.2137
[NH3+]CCCC#CC([O-])=O,0.2364
CC(NC1(C)CC1)C#N,0.2736
CC12CC(O)C1N=CO2,0.2536
C1CNC=C1C=O,0.1791
c1cnc(=O)oc1C#N,0.1658
COC1C(C#C)C1C#N,0.2695
CC1(C)N=C2NC3C2C13,0.1713
CC1CC2(C)C(O)C2O1,0.3091
O=C1OC23CC(C2)C13,0.2564
CC12CCN3C(C13)C2O,0.2921
COC1OC(=O)OC1C,0.3269
OC(COCC#N)C=O,0.2321
Cc1c(cc(o1)C#N)N,0.1759
c1cc(ccc1N)F,0.1955
OC1C(O)C11CC(=O)C1,0.2193
OCC(=O)CC1CCO1,0.2194
OC12CCCN3C1CC23,0.2828
[NH3+]C1(CO)CC1C([O-])=O,0.2713
CC1(C(N1C=O)(C)C)C,0.2542
OC12COC1CNC2=O,0.2638
C1OC2C1C21COCO1,0.2925
CCC12CC1CCC2=O,0.2251
OC1C2C(O)CC12O,0.2866
CC1C(C#CC#C)N1C,0.2003
C(C(CO)(C#N)O)O,0.2937
CC1CC11C2C3CC1C23,0.3311
OCCC1=CC2NC2C1,0.242
O=C1OC2CC11COC21,0.2692
CCc1c(c(co1)N)C,0.2213
c1cnc(c(c1F)O)N,0.2039
CCC12CN1C1(C)CC21,0.2912
c1c(onn1)NC(=O)N,0.2141
CC1=CC(C#N)C2OC12,0.2445
CCC1[NH2+]CC1C([O-])=O,0.2728
O=CC1=CCCC1C#C,0.191
c1c([nH]c(c1N)O)C=O,0.1701
CC12CC(C1)C1CC21O,0.3166
CN=C1ON=NC(O)=N1,0.15
CCC1C2N1CC2(C)O,0.2905
NC1=C(OC=N)N=CO1,0.2056
CC1OC2COC1C2=O,0.1997
N=C1OC2COC2C1=O,0.1722
CCCCN(C)C=O,0.2721
COC(C)C1COC1C,0.3058
CC(O)C12CC(C1)C2,0.3293
OC1CC2C3C4C1C2N34,0.306
CC12OC1C(C=C2)C#N,0.2441
COc1c(cc(o1)N)O,0.2162
CCOC1CCC1=NO,0.2433
CC1C(C#N)N(C)C1=O,0.2679
CC1C=CC2(C)C(O)C12,0.2279
C(CO)C#CC#CCO,0.2137
Cc1c([nH]cc1N)C,0.2267
O=CC1C=CC2CCN12,0.1969
CCC12CC1(N)C(=O)O2,0.2463
Cc1c(c(co1)C=O)N,0.1632
c1c(onc1N)CC#N,0.2279
CC(C)(C#CC#N)O,0.2377
CC1C2C1N1CC(=O)C21,0.2017
COC12CC1OC2CO,0.2999
CC(C)C12NC1CC2O,0.2962
CC1OC2(CNC12)C#C,0.25
OC12CC3CCC(C1)C23,0.3171
CC12C3CC(C13)C2C=O,0.214
CC1CC(C)(C)C1C=O,0.2201
CCC12CNC1C2C#N,0.2658
CC12CCN1C2C=O,0.2051
CCNc1cc(oc1)N,0.2222
CC1CNCC(=O)N1,0.2466
CC12C(O)C1C(O)C2=O,0.2133
CC(CC#C)CC(N)=O,0.2767
CCNc1cn(cn1)C,0.2171
N=C1OCCOCO1,0.2929
CC1CC2(CCN12)C=O,0.1887
c1cn[nH]n1,0.2687
CC12CCC(C1)C1OC21,0.3383
CCc1cnc(cn1)O,0.1938
C#CC(=NO)C1CCC1,0.2061
c1(c(c(oc1N)N)N)N,0.2172
OC12CC1C=CC=CC2,0.1929
N#CC1CC2C=CCN12,0.2428
OC1(CC1)C12CN(C1)C2,0.2874
CCC12CC3(CN3)C1N2,0.3123
COC1(C#N)C(C)C1O,0.259
CC(CC=O)C(N)=O,0.2289
CC(=NO)C#CC#N,0.181
CC1=CC2OC1CC=C2,0.2286
C#CCNc1nc[nH]n1,0.2284
CCC1(CC1)C#CC#C,0.2179
COCc1[nH]cc(n1)N,0.2204
COC1C2C1C(=O)N2C,0.2476
O=C1C=CCC2OCC12,0.1828
[NH3+]CC1=C([O-])ON=C1O,0.2451
CC1OC11C2CC1(C)C2,0.3452
C#CC1=CCN=COC1,0.1941
C1C2CCCC3OC1C23,0.3133
CCC1C(O)C1COC,0.3187
CC1C2(O)CC1(O)C2=O,0.2343
OC1COCC2CC2C1,0.3149
CC1C2CC1(O)C(C)=C2,0.2389
O=CC12CC3OC1CC23,0.2138
C1C2CC11OCCC1O2,0.3132
CC1(CO)CN1CCO,0.3014
COC(CO)(CO)C=O,0.201
CCC12CC1C(CO)O2,0.3063
CC(=O)C1(O)CC1C=O,0.2029
c1c([nH]c(=O)nc1F)N,0.2007
CC1CC(=O)CCO1,0.2248
CC1NC2(CC12N)C#N,0.2374
O=C1C2CN2C11CCC1,0.2175
COC(=O)C1CN=CO1,0.2569
CC(N)(C#N)C(N)CO,0.2815
CCCOC(CC)C#C,0.301
OC12CC3C(CC1)N3C2,0.2852
OC1(COC(=O)C1)C=O,0.2166
CC1C2OC1C2C(N)=O,0.2506
OC1C2CC3(CC3)C12O,0.3042
CN=C1NN=C(F)C=N1,0.1309
CC1CC(C)C(C)C1,0.3716
c1c(cn(n1)C=O)C=O,0.1888
CC#Cc1ncco1,0.1992
C1C2CC3C4CC2C1C34,0.3363
CC(=O)CC12CCC1O2,0.2248
c1[nH]c(c(n1)O)C#N,0.2043
OC12C3CCC1CCC23,0.3169
O=C1CN2CC1CCC2,0.1933
COC1C(=O)C2CC12O,0.2065
OCC1CCC(O)CC1,0.3187
OCCC1CC2CC12O,0.3223
CC1OCCCC2NC12,0.3105
C1COc2c(n[nH]n2)N1,0.2129
CC12C3C(CN13)C2=O,0.2281
O=CCOC(=O)C1CO1,0.2298
CC1CC2OC1C2=NO,0.2577
CC(=O)C1=CC2CC1C2,0.1877
O=C1CC2OCOC2C1,0.2176
CC1(CC=O)CC(=O)N1,0.2199
O=C1OCC2NC=NC12,0.2384
N=C1NC2CC2C(=O)N1,0.2229
CCCC1=CC2OC2C1,0.241
CCCCCC#N,0.3523
CC12C3N=CN1C(=N)C23,0.2155
OC1CCC2CCC2=C1,0.2524
C1C2CCC3C4CC23C14,0.3077
CC12OC3CC1C2(C)O3,0.3197
C1CC2=C(C1)NC(=O)C2,0.2069
C#CCN=c1[nH]cn[nH]1,0.2183
CNc1cncnc1O,0.192
C1NC11C=CCC2NC12,0.2499
OCC12CN(C1)C2,0.2913
N=C1NCC=CN1C=O,0.2164
CCC1(CCOC)CO1,0.3418
OCC(O)C1=CN=CN1,0.2451
O=C1C2C3C4CC2N4C13,0.2228
CCc1c(nc[nH]1)C,0.2438
CC(CC(=O)CO)C=O,0.2294
O=CC1OCCC11CN1,0.2105
C1CCC(CC1)(C#N)N,0.298
CC1CC2CCC12C,0.3366
OCC1C2CC1(C2)C#C,0.3003
N#CCC#CC1CN1,0.2586
CC1C2CC3OC3C12,0.3302
CC(CCO)CC=O,0.228
OC1CN2CCN=C12,0.2421
CCC1COC11CC1,0.3015
CC1CC2=C(NC=C2)O1,0.2316
CC12CC1(O)C(CO)O2,0.2957
c1cnc([nH]1)C2CCC2,0.2436
CC1C2CCC11CCC21,0.3351
CC1(O)CC2CC12C=O,0.2171
OC1COC(C=O)C1=O,0.1946
c1c2c(n[nH]1)NCCN2,0.222
C1CC1(CO)C#N,0.3071
c1cc(c(=O)[nH]c1)CO,0.1805
CCC1(C)CC2(C)NC12,0.3005
CC1C2CC=CC1C=C2,0.2336
CC1OC2C3NC3C12,0.2958
CC12CC3C1C(C#C)N23,0.2606
c1c(c(oc1N)N)N,0.215
CCOC(=N)C#C,0.2386
CCOc1ncnnn1,0.1657
CC1C(C(O)C#N)N1C,0.2445
O=CC1CC(O1)C=O,0.2056
COC(C#N)C1(N)CC1,0.2589
Cc1c(oc(n1)O)N,0.241
CC1CC11CC(O)C1O,0.2998
COC1=COC(=N)C=N1,0.1345
COC1CC1OC(C)C,0.3104
CC1OCC2C1NC2=O,0.2751
CC1=CC2C3C2C(=O)C13,0.2046
CC12CC1N=CNC=N2,0.2041
Cc1c(=O)nc(on1)F,0.1956
COC(C)C1CCC1O,0.3123
CC1OC(=O)C2NC12,0.2525
CC1=CC(=N)OC1CO,0.2141
CC(O)CC#CC1CN1,0.2681
OCC1=CCOC1C#N,0.2536
CC1NC11C2CC1(O)C2,0.3036
OCC1C2OCCOC12,0.2988
NC(=O)C12C3CC1CN23,0.2554
OC12C3CC1N1CC3C21,0.2676
CCC1CC11CC(C)O1,0.307
OC1=C2C3CC3N2N=C1,0.2087
O=C1OC2COCC12,0.2738
CN1N=CC(=N)N=C1C,0.1788
c1c(c[nH]c1N)NC=O,0.203
CC(O)C(=O)CN(C)C,0.2029
C1C(N1)(CO)CO,0.3188
CC1(C)C2NC2C1C#N,0.2775
O=CC12NC1CCC=C2,0.2181
CC1C2CN2C1C#C,0.2632
C1COC(=N1)C2COC2,0.2648
O=C1CC2OC(C#N)C12,0.2146
CC1OCCC(CO)O1,0.3466
Cn1c(ccn1)NC=O,0.2102
CCCNC(=O)N(C)C,0.2913
CC12CC1CC=C2C#C,0.2019
OC1=CNC(=N1)C1CO1,0.2136
CC12C(O)C1C1C(O)C21,0.2701
COCC1C2CC(=O)N12,0.2354
CCCOc1ncno1,0.2574
OC1=NN2C3CC3C2=N1,0.2142
N#CC12CC(N1)C21CO1,0.2681
OC1C(O)C2C1NC2=O,0.2626
CC1OC2(C)CC=CC12,0.2582
C(C1CC1)C1CCOC1,0.3229
CCN1CC11CNC1=O,0.2561
COC1C(C=O)C1C#N,0.2224
C(CCNC=O)CC=O,0.227
c1cn[nH]c1CCO,0.2583
CCC1OC11CCCC1,0.3309
CCN(CC#N)C(C)C,0.2566
CNc1cc([nH]n1)C=O,0.1474
OC1C2C3CC3C12,0.2773
CC1OC2CC12C#N,0.2714
c1ccnccocc1,0.1731
COC(=O)N,0.3244
CC1C(C)C2=NC=NN12,0.2719
COC1C2(O)CCC12O,0.2938
CCC12OC1C1NC21,0.2791
CC1(C)NC11CN2CC12,0.2876
CC1=C(COC1=O)C#C,0.1927
C1=C2C3C4C3N3C1C3C24,0.1865
CCCC1(CN1)C(C)=O,0.2233
Cn1cccc1N2CC2,0.2307
NC(=O)CC1C2COC12,0.2692
COC1CC(=O)CCO1,0.2262
OC1C2C(CC12O)C=O,0.2237
CC1C2C3C(C2O)C13C,0.3223
CC1N2CC1(C2)C1CO1,0.3098
CC1CCCC(=O)N1,0.2673
C(CO)C(C#N)(C#N)N,0.2625
C1CC2OCC1C1OC21,0.3268
CC1(O)CC11CCCO1,0.2933
CC1C2CC3(COC3)C12,0.3139
c1[nH]nc(n1)CCC#N,0.2703
CCc1c(cno1)CO,0.2412
C1CC(=O)NCCC=C1,0.2483
CCC1CN(C)CC1=O,0.1875
CC1CCOCC(=N)O1,0.2768
CC1=CCOC(=NC)C1,0.2478
CC1=NCC(=O)O1,0.2496
Cc1cccc(c1)O,0.2179
OC1CCCNCC1=O,0.1976
N#CC12CCC1C1NC21,0.2667
Cc1c[nH]c(c1O)NC,0.2334
COC1(C)C(O)C1(C)O,0.2961
N#CC1CCN1C1CC1,0.2573
NC1=CC(=O)OC(=N)N1,0.2047
NC1=NC2CCC2C1=O,0.1807
CC1OC2CC2C1CO,0.2942
C1C2C3C4C=CC13N24,0.2115
OC(C#C)C1=NOC=C1,0.2522
CC1C(C#N)C1C1CC1,0.2977
O=CN1CC11CN2CC12,0.2467
OC1CC1CC1CCC1,0.3322
CC12C3C1C1C3C3C2N13,0.2849
c1coc2c1cc(o2)N,0.2198
C1N2C3C4N=COC13C24,0.2528
C1C2CC11CN=COC21,0.2715
CC1C2CC1C2O,0.3244
C1C2C=C3CN4C2C1C34,0.18
N=C1NCCCOC1=O,0.1998
CC(COC=O)C(C)=O,0.2307
c1cnc-2nn[nH]nc12,0.1543
CC#CC1(CC1)C(=O)N,0.2685
OC12C3C1N1CC2C31,0.2804
C#CC(=O)CCC(=O)N,0.196
N#CC1C=CC2CN1C2,0.2221
COC1C(NC1=O)C=O,0.2016
Cc1c2n(cn1)CC2,0.2508
CC1CC2CC=CC2=C1,0.1939
CN1CC2(C)OC2C1=O,0.2488
OC1C=CC2=CNC=C12,0.1933
CC1OC=NCC(=N)O1,0.2636
CC1C2C(=O)COC12C,0.2184
CC#CC12CCCC1N2,0.2782
CC12C3CCC1CC23O,0.3167
OC1C=CC23CC12OC3,0.2254
CCOC(=N)CC(C)=O,0.2232
CC(C)N=C(C)OC=O,0.2403
C#Cc1nc(=O)cno1,0.1778
c1(nnon1)NC(=O)N,0.2071
N#CC12CN3CCC1C23,0.2604
CC1OCC2(CO)CC12,0.3172
CC12CC(C#C)C1N2,0.2935
CCC1(C)COC(=O)N1,0.31
CCOC1(CC1C)C#N,0.2914
CC1(CC1)OCC#C,0.2874
CC#CC(=NO)CC=O,0.1931
CC(C)C#CCOC,0.2816
C1CC2=CC=CCOC12,0.1861
N=C1OC(C#C)C2CC12,0.2752
OC12CC=C3CC1C23O,0.182
CC1C(C)N1CC(C)=O,0.2171
N=COC12CC1CC2,0.2786
CC1CC(C#N)C1=NO,0.2456
C#Cc1conc1C=O,0.1833
CC1(O)CC1C1(O)CC1,0.3109
NC1=NCC2OC2C1=O,0.1719
[NH3+]CC#CC#CC([O-])=O,0.1065
CC1CC(CCO1)=NO,0.2462
CNc1c(c[nH]n1)OC,0.2199
O=COC1CNC1C=O,0.207
C1C=CCC2OC2C=C1,0.2432
OCC(CC#C)C#C,0.2831
OC1C2CC11NC(=O)C21,0.2498
C1C2CC3=C(NC=C3)C12,0.2326
CCC(CC)CC(C)C,0.3767
O=C1N2CC2CC2CN12,0.2655
CC(=O)CCO,0.2348
CC(=O)C1C2CN1C2,0.2186
Cc1c([nH]cc1C#N)C,0.2178
C(C(=N)NC=O)OC=O,0.2283
CC1CC2CC(C2)CO1,0.3245
CCN1CC(=O)C12CC2,0.1971
CC1=CC(O)CC1=NO,0.1941
CC1N=CNC1(C)C#N,0.2525
CCC(=NO)CO,0.2553
CCN(C(=O)C)C(=O)C,0.2172
O=C1CC=C2COC2C1,0.2165
CC1=C(C=O)C2OC2C1,0.1878
C1NC11C=CC2OCC12,0.2399
CC1=NC(=N)ON=C1N,0.1518
NC(=O)N1C2CC1CC2,0.2804
O=C(CCC#N)C1CN1,0.2276
O=C1C2NC2C1C1CN1,0.2089
c1c(cnc(n1)C=O)N,0.1782
C#CC1C2OCC12C#N,0.2568
CC1OC1C1NC1CO,0.3102
CCCC(C)(O)CC=O,0.2214
CC1CC11OCC2OC12,0.3177
OC1CC=CC(O)C=C1,0.2333
C#CCCC#CCO,0.2759
CC(C)CCCC(=O)C,0.2342
CC1(O)CCC1C=O,0.2198
CC(O)C(C)C(C)C#N,0.3087
CCCN1CC1C=O,0.2101
N=C1N(CC11CN1)C=O,0.2254
COC12CN(C1)CC2O,0.3028
c1ccccoccc1,0.1942
c1c(=O)[nH]ncc(=O)n1,0.1699
C1COC2(C1=O)CC2,0.2152
O=C(C1CN1)C1CN1,0.2227
OC1C2CC(=O)NC12,0.2672
OC12COC3CC1OC23,0.3113
CC1C(=N)OC2CC12O,0.2707
c1c(cc(nc1O)F)F,0.2276
CC#CCC(=NO)C#C,0.2077
COCC1(C)COC=N1,0.2702
C#CCCCOCCO,0.3151
CCc1c(c(n[nH]1)O)N,0.2419
CCCC1C2CCC12C,0.3254
CCC(=O)COCC#N,0.2355
